author,keyword,link,publish_date,source,title,cleaned_content,is_valid
,gempa klungkung bali,https://www.cnnindonesia.com/internasional/20230220011947-134-915120/2-jenazah-wni-korban-gempa-turki-dipulangkan-22-februari,2023-02-20 01:35:00,cnnindonesia.com,"




",judul author tanggal senin 20 feb 2023 0135 wib jakarta cnn indonesia dua orang warga negara indonesia wni yang ditemukan meninggal dunia pascainsiden gempa di turki akan dipulangkan pada rabu 222 mendatanghal tersebut disampaikan oleh duta besar ri untuk turki lalu muhammad iqbal melalui keterangan tertuliskami semua sangat berduka cita insyaallah dengan telah terkonfirmasinya jenazah kedua saudara kita kbri ankara dan kementerian luar negeri akan segera mengupayakan pemulangan jenazah ke kampung halaman masingmasing kata iqbal minggu 192 seperti dikutip dari antara lihat juga update gempa turkisuriah korban tewas capai 46 ribu jiwakedua korban tewas itu merupakan irma lestari asal lombok dan ni wayan supini asal bali keduanya ditemukan di balik reruntuhan apartemen galeria di kota dyarbakir pada jumat 172 setelah kedua jenazah ditemukan iqbal langsung menghubungi keluarga korban yang berada di bali keluarga dari mendiang irma lestari mengatakan iqbal menghubungi pihak keluarga pada sabtu 182yang mengabarkan kbri tadi malam pak iqbal kata rena ibu dari irma saat itupilihan redaksitiga orang ditemukan selamat usai 11 hari tertimbun puing gempa turkidubes ri respons isu dosen uii hilang terkait gempa dahsyat turkidosen uii hilang kontak pesan terakhir hingga jejak daring di turkirena mengatakan menerima video pemulasaran jenazah irma dari pihak kbri ankara ia mengungkapkan bahwa jenazah irma telah dimandikanselain itu rena juga mengungkapkan bahwa jenazah irma akan mendarat di jakarta sebelum diterbangkan ke lombok untuk dikubur di kampung halamannyaberdasarkan keterangan dari rena irma meninggalkan seorang suami dan dua orang anak berusia 9 dan 10 tahundi sisi lain keluarga ni wayan supini di klungkung juga telah mendapatkan kabar duka yang disampaikan oleh bp3mi bali yang berkoordinasi dengan kemlu ri dan kbri ankarasebelumnya dua orang wni sempat hilang kontak ditemukan dalam tewas pasca insiden gempa di dyarbakir turki yaitu irma lestari dan ni wayan supinilalu menyebut keduanya ditemukan lewat pencarian yang dilakukan tim gabungan kbri ankarainasar basarnas di apartemen galeria residence tempat mereka menetaplalu menjelaskan irma dan supini merupakan pekerja migran indonesia yang bekerja sebagai terapis spa profesional di dyarbakir apartemen tempat mereka tinggal hancur total akibat gempa total terdapat 89 korban meninggal di apartemen tersebutlihat juga menlu bantuan ri yang pertama dari asean sampai turki pra,True
,gempa klungkung bali,https://www.cnnindonesia.com/nasional/20240907095012-20-1141976/bali-diguncang-gempa-sabtu-pagi-penghuni-hotel-berhamburan-keluar,2024-09-07 09:55:00,cnnindonesia.com,"




",judul author tanggal sabtu 07 sep 2024 0955 wib denpasar cnn indonesia gempa berskala 49 m membuat penghuni hotel di kawasan jalan gatsu barat padangsambian kaja kota denpasar bali berhamburan keluarperistiwa gempa itu terjadi pada sabtu 79 sekitar pukul 0851 wita dengan getaran terasa beberapa detik dan membuat penghuni hotel panik dan keluar untuk melihat situasisementara dari data bmkg gempa tersebut berkekuatan 49 magnitudo dengan lokasi 852 ls11535 bt atau 2 km timur laut gianyar bali dengan kedalaman 10 km gempa ini dirasakan mmiiiiiv gianyar iii tabanan iii badung iii denpasar iii klungkung iii mataram iii lombok barat kata bmkg dalam akun media sosial x iv mmi berarti pada siang hari dirasakan oleh orang banyak dalam rumah di luar oleh beberapa orang gerabah pecah jendelapintu berderik dan dinding berbunyi sementara itu iii mmi yaitu getaran dirasakan nyata dalam rumah terasa getaran seakanakan ada truk berlalu gempa juga dirasakan hingga lombok baratketika dikonfirmasi kepala pelaksana bpbd bali made rentin belum merespons jika gempa menimbulkan dampak kerusakan di bali kdfvws,True
,gempa klungkung bali,https://www.cnnindonesia.com/nasional/20240907100445-20-1141977/bpbd-bali-sejumlah-tempat-rusak-ringan-akibat-gempa-49-m,2024-09-07 10:23:00,cnnindonesia.com,"




",judul author tanggal sabtu 07 sep 2024 1023 wib denpasar cnn indonesia kepala pelaksana badan penanggulangan bencana daerah bpbd made rentin mengatakan gempa berkekuatan 49 magnitudo menyebabkan kerusakan ringan di sejumlah tempatrentin mengatakan bpbd saat ini sedang melakukan assesment awal dengan mengumpulkan data dan informasi dari seluruh bpbd kabupaten kota sebalikepala pelaksana bpbd kabupaten gianyar melaporkan terjadi kerusakan ringan tembok retak dan genteng jatuh kata rentin dalam keterangan tertulis sabtu 79 relawan dari besakih di kabupaten karangasem melaporkan getaran dirasakan cukup keras tapi tidak ada kerusakan ujarnyakendati demikian rentin tidak merinci jumlah bangunan yang mengalami kerusakan ringan lihat juga bali diguncang gempa sabtu pagi penghuni hotel berhamburan keluarseluruh kabupaten dan kota di bali merasakan getaran gempa cukup keras saat ini sedang dalam proses pengecekan dampak yang terjadi laporan terupdate akan kami sampaikan ujarnyalaporan bmkg mengatakan gempa bumi yang terjadi pada sabtu 79 pukul 0951 wita di wilayah gianyar dan diguncang gempa bumi tektonikkepala balai besar mkg wilayah iii denpasar cahyo nugroho mengatakan hasil analisa bmkg menunjukkan bahwa gempa bumi ini berkekuatan m49episenter terletak pada koordinat 852 ls 11535 bt atau tepatnya berlokasi di darat pada jarak 2 km timur laut gianyar bali pada kedalaman 10 km ujarnyasementara jenis dan mekanisme gempa bumi dengan memperhatikan lokasi episenter dan kedalaman hiposenternya gempa bumi yang terjadi merupakan jenis gempa bumi dangkal akibat aktivitas sesar aktif di daratberdasarkan hasil analisis mekanisme sumber menunjukkan bahwa gempa bumi memiliki mekanisme pergerakan turun atau normal faultkemudian dampak gempa bumi berdasarkan laporan masyarakat berupa guncangan dirasakan di wilayah gianyar dengan getaran dirasakan nyata dalam rumah terasa getaran seakanakan ada truk berlalu pada siang hari dirasakan oleh orang banyak dalam rumah di luar oleh beberapa orang gerabah pecah jendela atau pintu berderik dan dinding berbunyikemudian untuk di wilayah kabupaten tabanan badung klungkung kota denpasar hingga mataram lombok timur lombok tengah dan lombok barat nusa tenggara barat ntb hingga saat ini belum ada laporan dampak kerusakan yang ditimbulkan akibat gempa bumi tersebuthasil pemodelan tsunami dengan sumber gempa bumi tektonik menunjukkan bahwa gempa bumi ini tidak berpotensi tsunami hingga pukul 1021 wita hasil monitoring bmkg belum menunjukkan adanya aktivitas gempabumi susulan atau aftershockkepada masyarakat diimbau agar tetap tenang dan tidak terpengaruh oleh isu yang tidak dapat dipertanggungjawabkan kebenarannya agar menghindari bangunan yang retak atau rusak diakibatkan oleh gempa periksa dan pastikan bangunan tempat tinggal anda cukup tahan gempa ataupun tidak ada kerusakan akibat getaran gempa yang membahayakan kestabilan bangunan sebelum anda kembali kedalam rumah ujarnyalihat juga imigrasi bali deportasi psk rusia berkedok investor kdfvws,True
,gempa klungkung bali,https://www.cnnindonesia.com/nasional/20221214171606-20-887418/karangasem-bali-diguncang-gempa-beruntun-lagi-kekuatan-magnitudo-44,2022-12-14 17:33:00,cnnindonesia.com,"




",judul author tanggal rabu 14 des 2022 1733 wib denpasar cnn indonesia gempa bumi kembali terjadi di wilayah kabupaten karangasem bali rabu 1412 pada pukul 1539 dan pukul 1540 witakepala balai besar mkg wilayah iii denpasar cahyo nugroho mengatakan wilayah karangasem diguncang dua kali gempa bumi tektoniksementara hasil analisa bmkg menunjukkan gempa bumi itu berkekuatan magnitudo 44 dan gempa bumi kedua 45 gempa bumi pertama berlokasi di laut pada jarak 15 km timur laut karangasem pada kedalaman 10 km dan gempa bumi kedua berlokasi di laut pada jarak 13 km timur laut karangasem pada kedalaman 10 kmjenis dan mekanisme gempa bumi dengan memperhatikan lokasi episenter dan kedalaman hiposenternya gempa bumi yang terjadi merupakan jenis gempa bumi dangkal akibat aktivitas sesar naik flores atau flores back arc thrust kata cahyo lihat juga 61 gempa susulan guncang karangasem bali puluhan bangunan rusakgambastwittersementara dampak gempa bumi berdasarkan laporan masyarakat berupa guncangan dirasakan di wilayah karangasemgetaran dirasakan nyata dalam rumah dan terasa getaran seakanakan ada truk berlalu guncangan gempa itu juga dilaporkan terasa di mataram dan lombok barat nusa tenggara barat getaran dirasakan beberapa orang bendabenda ringan yang digantung bergoyang dan getaran dirasakan nyata dalam rumah dan getaran seakanakan ada truk berlalukemudian gempa juga terasa hingga denpasar gianyar kuta klungkung tejakula dan lombok utara getaran dirasakan beberapa orang bendabenda ringan yang digantung bergoyanghingga saat ini belum ada laporan dampak kerusakan yang ditimbulkan akibat gempa bumi tersebut hasil pemodelan tsunami dengan sumber gempa bumi tektonik menunjukkan bahwa gempa bumi ini tidak berpotensi tsunami ujar cahyoia juga menyebutkan gempa bumi ini merupakan susulan dari gempa bumi utama magnitudo 52 pada selasa 1312 pada rabu ini hingga pukul 1600 wita hasil monitoring bmkg menunjukkan adanya 64 aktivitas gempabumi susulan dengan magnitude terbesar 46 magnitudokepada masyarakat dihimbau agar tetap tenang dan tidak terpengaruh oleh isu yang tidak dapat dipertanggungjawabkan kebenarannya agar menghindari bangunan yang retak atau rusak diakibatkan oleh gempa periksa dan pastikan bangunan tempat tinggal anda cukup tahan gempa ataupun tidak ada kerusakan akibat getaran gempa yang membahayakan kestabilan bangunan sebelum anda kembali ke dalam rumah ujarnyalihat juga polisi tangkap penyebar video hoaks lantai 3 rsu bali med roboh kdfkid,True
,gempa klungkung bali,https://www.cnnindonesia.com/nasional/20221212122444-25-886277/hut-ke-5-vop-luncurkan-buku-pesan-perdamaian-dari-53-negara,2022-12-12 12:32:00,cnnindonesia.com,"




",judul author tanggal senin 12 des 2022 1232 wib jakarta cnn indonesia visions of peace initiative vop meluncurkan buku pesan perdamaian buku ini berisi pesan dan tanda tangan 25555 orang dari 53 negara yang tebalnya mencapai ribuan halamanbuku tertebal di dunia dengan pesan perdamaian kata international founder vop princess cheryl halpern dalam perayaan hut vop ke5 di masjid kubah emas depok dikutip senin 1212menurut princess cheryl yang juga chairwoman peace20 rangkaian kegiatan ini sudah dimulai sejak 21 september 2022 bertepatan dengan hari perdamaian sedunia kemudian vop kata dia sebelumnya telah mengadakan peace international summit yang acara puncaknya diadakan pada tanggal 12 november 2022 di ubud bali dalam acara ini diluncurkan peace20 dari indonesia untuk duniatongkat estafet akan kami serahkan kepada india sebagai presiden g20 berikutnya ujar princess cheryl sementara chair peace20 yang juga founder dari vop kpaa prince damien dematra mengatakan kegiatan ini digelar dalam rangka mendukung g20 indonesian presidency anniversary visions of peace yang ke5 syukuran atas terpilihnya vop sebagai peraih nominasi nobel peace prize tahun 2022tokohtokoh nasional dan internasional telah memberikan dukungan langsung untuk inisiatif perdamaian ini lewat konferensi tingkat tinggi perdamaian atau peace international summit kata princeadapun mereka yang memberikan dukungan antara lain menteri koordinator bidang politik hukum dan keamanan mahfud menteri dalam negeri tito karnavian menteri lingkungan hidup dan kehutanan siti nurbaya bakar kepala badan pembinaan ideologi pancasila yudian wahyudikemudian menteri agama kh yaqut cholil qoumas menteri pariwisata dan ekonomi kreatif sandiaga uno menteri pemberdayaan perempuan dan perlindungan anak i gusti ayu bintang darmawati aktivist perdamaian perserikatan bangsabangsa abraham joseph aktivis perdamaian timur tengah bishop riah abu el assalselanjutnya raja ubud tjokorda gede putra sukawati raja klungkung ida dalem smara putra dan ketua pwnu jatim yang juga adalah ketua panitia nasional kh marzuqi mustamarvisi visions of peace initiative adalah memfasilitasi generasi muda untuk menyuarakan perdamaian dan toleransi melalui cara kreatif dan senihingga hari ini vop telah menjangkau ratusan ribu anak dan pemuda dengan mengadakan acara di lebih dari 65 kota di indonesia dan beberapa negara di dunia telah menyampaikan keinginan untuk mencontoh pola kegiatan voppada tanggal 1 desember 2022 vop telah mengadakan program care for cianjur untuk korban gempa diharapkan lewat kegiatan tersebut prinsip golden rule benarbenar dapat diwujudkan bagi anakanak korban gempavisions of peace juga merasa terhormat setelah sebelumnya dinominasikan nobel perdamaian dan didukung oleh dewan legislatif indonesia yaitu ketua mpr bambang soesatyo ketua dpd lanyalla mattalitti anggota dpr h muhammad farhan se dan tokohtokoh internasional lainnya inh,True
